name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
REDACTED PERSONAL INFORMATION,"-1,010.20", 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,159.64", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-70.80, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,536.24", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,170.00", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,008.00", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-295.96, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,840.08", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-427.64, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,482.40", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-321.20, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,358.88", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-202.44, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,038.68", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,062.72", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,965.18", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,380.61", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,039.86", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,000.00", 18/09/2019,Voluntary Bodies Other Care,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,097.16", 18/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,642.24, 18/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,"2,102.80", 18/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,749.28, 18/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,749.28, 18/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,515.12, 18/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,570.36, 18/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,561.44, 18/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,850.00, 18/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,"3,819.82", 18/09/2019,Community Care Direct Payments,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,540.00, 19/09/2019,Consultants,Regeneration Enterprise and Sk
REDACTED PERSONAL INFORMATION,"1,992.97", 19/09/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,"2,435.40", 19/09/2019,Supply/Sessional Normal TIme,Childrens Services
UNCLE PETER`S DADDY DAYCARE LTD T/A,996.48, 19/09/2019,Supply/Sessional Normal TIme,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,540.00, 19/09/2019,Consultants,Regeneration Enterprise and Sk
REDACTED PERSONAL INFORMATION,"2,529.16", 19/09/2019,Other Services,Childrens Services
THE ALPHABET HOUSE NURSEY SCHOOL LIMITED,"1,866.31", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"1,450.00", 18/09/2019,Community Care Direct Payments,Childrens Services
EMMAUS GREENWICH,320.00, 19/09/2019,ESS Care Grant Furniture,Chief Executives
EMMAUS GREENWICH,316.80, 19/09/2019,ESS Care Grant Furniture,Chief Executives
W.G. WIGGINTON LTD,"89,397.91", 19/09/2019,Refurbishment,Capital Housing Revenue Acc
TOPCOAT CONSTRUCTION LTD,"14,279.74", 19/09/2019,Refurbishment,Modernisation
EMMAUS GREENWICH,170.00, 19/09/2019,ESS Care Grant Furniture,Chief Executives
EMMAUS GREENWICH,333.60, 19/09/2019,ESS Care Grant Furniture,Chief Executives
MARIA PARKER,930.05, 19/09/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,"1,992.97", 19/09/2019,Supply/Sessional Normal TIme,Childrens Services
KARINA DA SILVA BEZERRA,"1,992.97", 19/09/2019,Supply/Sessional Normal TIme,Childrens Services
THOMAS CLEEVE,720.00, 19/09/2019,Legal Fees,Chief Executives
ROBERT FITT,"1,320.00", 19/09/2019,Legal Fees,Chief Executives
LEE PARKHILL,"1,800.00", 19/09/2019,Legal Fees,Health and Adult Services
EMMAUS GREENWICH,250.00, 19/09/2019,ESS Care Grant Furniture,Chief Executives
EMMAUS GREENWICH,316.80, 19/09/2019,ESS Care Grant Furniture,Chief Executives
NPOWER LTD,"108,167.28", 19/09/2019,Electricity,Regeneration Enterprise and Sk
ASK (GREENWICH) LTD,"1,097,147.30", 19/09/2019,Block Contracts,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"77,758.45", 19/09/2019,Vehicle Hire for GSP Only,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"62,206.76", 19/09/2019,Vehicle Hire for GSP Only,Health and Adult Services
REDACTED PERSONAL INFORMATION,999.81, 18/09/2019,Adult Placement Schemes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,333.00", 18/09/2019,Adult Placement Schemes,Health and Adult Services
TRANSPORT FOR LONDON,"4,700.00", 19/09/2019,General Payments,Transportation Schemes
MARZENA MACIEJEWSKA-MOSKWA,996.48, 19/09/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,"2,989.45", 19/09/2019,Supply/Sessional Normal TIme,Childrens Services
VERONICA RAPHAEL-AKANBI T/A RISING STARS CHILDCARE,"1,992.97", 19/09/2019,Supply/Sessional Normal TIme,Childrens Services
UK CONTAINER MAINTENANCE LTD,"5,302.08", 19/09/2019,Large Containers,Comm Safety and Environment
UK CONTAINER MAINTENANCE LTD,2.40, 19/09/2019,Large Containers,Comm Safety and Environment
M G AXTON,"4,839.60", 19/09/2019,Direct Orders,Housing Services HRA
M G AXTON,682.80, 19/09/2019,Direct Orders,Housing Services HRA
CHP MANAGEMENT LTD,"80,620.00", 19/09/2019,Rents Other,Regeneration Enterprise and Sk
RICOH UK LTD,"4,202.09", 19/09/2019,Photocopying,Childrens Services
ROBERT OWEN EARLY YEARS CENTRE,"3,000.00", 19/09/2019,MIsc,Chief Executives
FRANKHAM CONSULTANCY GROUP LTD,"6,750.00", 19/09/2019,Other Expenses,Other General Fund
TRINCO MEDICAL SERVICES LIMITED,"8,712.00", 19/09/2019,Medical Referees,Eltham Crematorium Revenue
METRIC GROUP LIMITED,"5,691.22", 19/09/2019,Equipment Repair,Regeneration Enterprise and Sk
"DEPARTMENT FOR BUSINESS, ENERGY & IND STRATEGY","108,537.30", 19/09/2019,Expenditure Payments,Corporate Accounts
PBL GROUP LTD,"17,133.66", 19/09/2019,Refurbishment,Planned Maintenance
BT PLC,745.30, 19/09/2019,Telephones,Health and Adult Services
BT PLC,40.00, 19/09/2019,Telephones,Health and Adult Services
INTEGRITY PRINT LTD,"6,648.01", 19/09/2019,Stationery,Regeneration Enterprise and Sk
KEYRING LIVING SUPPORT NETWORKS,"55,644.00", 20/09/2019,Key Ring,Health and Adult Services
MONTAGU EVANS LLP,"9,540.00", 20/09/2019,Services Private Contractor,Regeneration Enterprise and Sk
NORTHGATE PUBLIC SERVICES (UK) LTD,"2,236.80", 20/09/2019,Services Private Contractor,Chief Executives
SITEIMPROVE LIMITED,"12,274.78", 16/09/2019,Computer Software,Chief Executives
PEABODY TRUST,"3,501.31", 20/09/2019,In Touch Support,Health and Adult Services
DR DHARANISH JAVAREGOWDA LIMITED,"1,771.91", 20/09/2019,Professional Fees,Health and Adult Services
DR DHARANISH JAVAREGOWDA LIMITED,701.95, 20/09/2019,Professional Fees,Health and Adult Services
POSTURITE (UK) LTD,711.36, 19/09/2019,Furniture,Chief Executives
DATA SOLUTIONS 2016 LTD T/AS RESTORE DATASHRED,714.00, 20/09/2019,Equipment,Regeneration Enterprise and Sk
DR DHARANISH JAVAREGOWDA LIMITED,"1,914.40", 20/09/2019,Professional Fees,Health and Adult Services
SIGNIFICAN`T UK LTD,732.00, 20/09/2019,Services Private Contractor,Chief Executives
DR DHARANISH JAVAREGOWDA LIMITED,"1,942.72", 20/09/2019,Professional Fees,Health and Adult Services
DR DHARANISH JAVAREGOWDA LIMITED,"1,958.62", 20/09/2019,Professional Fees,Health and Adult Services
TREES-UK OF BROMLEY LIMITED,"7,632.00", 19/09/2019,Rm Grounds In House Trading,Regeneration Enterprise and Sk
STREETSPACE LIMITED,"17,965.88", 20/09/2019,Newbuild,Modernisation
LAND SURVEY SOLUTIONS (UTILITIES) LTD T/A,780.00, 19/09/2019,Ext Consultants Fees,Modernisation
DR DHARANISH JAVAREGOWDA LIMITED,"1,748.27", 20/09/2019,Professional Fees,Health and Adult Services
TCS COMPUTER SERVICES LTD,"6,552.43", 20/09/2019,Desktop Support Northgate,Chief Executives
DR DHARANISH JAVAREGOWDA LIMITED,"1,917.46", 20/09/2019,Professional Fees,Health and Adult Services
TRUSTID LIMITED,"2,400.00", 20/09/2019,Equipment,Housing Services HRA
TRUSTID LIMITED,"2,400.00", 20/09/2019,Small Systems Budget,Housing Services HRA
DR DHARANISH JAVAREGOWDA LIMITED,"1,930.76", 20/09/2019,Professional Fees,Health and Adult Services
TRUSTID LIMITED,"7,200.00", 20/09/2019,Small Systems Budget,Housing Services HRA
DR DHARANISH JAVAREGOWDA LIMITED,"1,913.98", 20/09/2019,Professional Fees,Health and Adult Services
JR WILSON TREE SPECIALIST LTD,564.00, 20/09/2019,Landscape,Other General Fund
REDACTED PERSONAL INFORMATION,900.00, 19/09/2019,Community Care Direct Payments,Childrens Services
XCO2 ENERGY LTD,"4,440.00", 20/09/2019,Ext Site Surveys,Capital Housing Revenue Acc
3 GLENLUCE ROAD MANAGEMENT CO.LTD,"3,652.02", 20/09/2019,Estate Charges,Housing Services HRA
ETRE CONSULTING LTD,"1,560.00", 19/09/2019,AOPS Social Care,Chief Executives
GALLIFORD TRY BUILDING LIMITED,"69,895.78", 20/09/2019,Newbuild,Modernisation
WOODNUT CONSTRUCTION & DEVELOPMENTS LTD,"2,220.00", 20/09/2019,Voids,Housing Services HRA
WALKER MORRIS LLP,"4,254.60", 19/09/2019,Ext Legal Fees,Other General Fund
URBAN INITIATIVES STUDIO LIMITED,"12,000.00", 20/09/2019,MIsc,Regeneration Enterprise and Sk
TASCOMI LIMITED,"18,972.00", 20/09/2019,Computer Software,Comm Safety and Environment
SIPSYNERGY LTD,991.27, 20/09/2019,Local Nwork Comms Purch Maint,Chief Executives
SIPSYNERGY LTD,991.27, 20/09/2019,Local Nwork Comms Purch Maint,Chief Executives
SERVELEC SOCIAL CARE LIMITED TA SERVELEC HSC,"1,200.00", 20/09/2019,Computer Software,Health and Adult Services
PREPAID FINANCIAL SERVICES LTD,"1,355.45", 20/09/2019,Other Services,Health and Adult Services
REDACTED PERSONAL INFORMATION,525.00, 20/09/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,085.00", 20/09/2019,Rents Other,Health and Adult Services
WALKER MORRIS LLP,"1,200.00", 20/09/2019,Ext Legal Fees,Other General Fund
REDACTED PERSONAL INFORMATION,"2,520.00", 20/09/2019,Vehicle Hire,Health and Adult Services
ETRE CONSULTING LTD,780.00, 20/09/2019,Children`s Social Care,Chief Executives
REDACTED PERSONAL INFORMATION,"2,520.00", 20/09/2019,Vehicle Hire,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,085.00", 20/09/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,520.00", 20/09/2019,Vehicle Hire,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,085.00", 20/09/2019,Rents Other,Health and Adult Services
LAND SURVEY SOLUTIONS (UTILITIES) LTD T/A,"1,140.00", 20/09/2019,Ext Consultants Fees,Modernisation
REDACTED PERSONAL INFORMATION,735.00, 20/09/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,805.00, 20/09/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,945.00, 20/09/2019,Rents Other,Health and Adult Services
CHILDREN`S MEDICO-LEGAL SERVICES LIMITED,"1,555.29", 20/09/2019,Professional Fees,Chief Executives
REDACTED PERSONAL INFORMATION,"1,085.00", 20/09/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,527.45, 19/09/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,659.38, 19/09/2019,Community Care Direct Payments,Childrens Services
NEF CONSULTING LIMITED,"2,040.00", 20/09/2019,Training Expenses,Health and Adult Services
CITY OF LONDON CORPORATION,"1,440.00", 20/09/2019,Conference Expenses,Chief Executives
LIVINGCITY ASSET MANAGEMENT LTD,568.28, 20/09/2019,Int Legal Fees,Other General Fund
BRIDGE 86 LIMITED,"15,860.68", 20/09/2019,Supported Living,Health and Adult Services
BRIDGE 86 LIMITED,"16,131.81", 20/09/2019,Supported Living,Health and Adult Services
BRIDGE 86 LIMITED,"13,962.82", 20/09/2019,Supported Living,Health and Adult Services
FRANKHAM CONSULTANCY GROUP LTD,"1,080.00", 20/09/2019,Ext Consultants Fees,Capital Housing Revenue Acc
BRIDGE 86 LIMITED,"10,438.23", 20/09/2019,Supported Living,Health and Adult Services
FIRE SAFETY RISK ASSESSMENT CONSULTANCY LIMITED,655.00, 20/09/2019,Training Expenses,Comm Safety and Environment
BRIDGE 86 LIMITED,"3,795.72", 20/09/2019,Supported Living,Health and Adult Services
BRIDGE 86 LIMITED,"3,795.72", 20/09/2019,Supported Living,Health and Adult Services
BRIDGE 86 LIMITED,"3,795.72", 20/09/2019,Supported Living,Health and Adult Services
BRIDGE 86 LIMITED,"3,795.72", 20/09/2019,Supported Living,Health and Adult Services
BRIDGE 86 LIMITED,"3,795.72", 20/09/2019,Supported Living,Health and Adult Services
JULIE PAPPACODA LTD,"1,925.00", 20/09/2019,Professional Fees,Childrens Services
JULIE PAPPACODA LTD,"1,925.00", 20/09/2019,Professional Fees,Childrens Services
SETFORDS LAW LTD,"3,000.00", 23/09/2019,Rm Buildings Responsive Main,Housing Services HRA
REDACTED PERSONAL INFORMATION,"5,880.00", 20/09/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"8,680.00", 20/09/2019,Agency Placements,Childrens Services
BAILY GARNER LLP,"5,837.36", 20/09/2019,Ext Consultants Fees,Modernisation
GVA GRIMLEY LTD,"23,037.00", 20/09/2019,MIsc,Regeneration Enterprise and Sk
AECOM INFRASTRUCTURE & ENVIRONMENT UK LTD,"9,540.00", 20/09/2019,Consultants,Regeneration Enterprise and Sk
MELISSA MURPHY,"15,180.00", 20/09/2019,Professional Fees,Chief Executives
ALEXANDER GREAVES,"1,500.00", 20/09/2019,Professional Fees,Chief Executives
M G AXTON,"5,764.11", 20/09/2019,Disturbance Payments - Repairs,Housing Services HRA
MEATHOP HALL ESTATE LTD T/AS FARRER HUXLEY ASSOC,"7,446.86", 20/09/2019,Ext Architects Fees,Capital Housing Revenue Acc
IDEAGEN GAEL LIMITED,"2,047.12", 20/09/2019,Computer Software,Chief Executives
REDACTED PERSONAL INFORMATION,"2,435.40", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"10,961.28", 19/09/2019,Other Services,Childrens Services
ALPHA NURSERY (GREENWICH) LIMITED,"6,576.85", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,608.85, 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"1,494.72", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"1,217.70", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"7,340.74", 19/09/2019,Other Services,Childrens Services
ASQUITH NURSERIES LTD,"4,816.37", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"7,915.05", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"10,463.04", 19/09/2019,Other Services,Childrens Services
BUBBLES NURSERIES LIMITED,"6,975.44", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"10,463.04", 19/09/2019,Other Services,Childrens Services
BRIGHT HORIZONS FAMILY SOLUTIONS,"3,985.99", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"3,653.10", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"2,989.45", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"3,044.25", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"3,487.68", 19/09/2019,Other Services,Childrens Services
HORN PARK DAY NURSEY LTD,"2,989.47", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"1,217.70", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"4,484.16", 19/09/2019,Other Services,Childrens Services
LITTLE ELMS DAYCARE NURSERY GREENWICH LTD,"2,491.23", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"5,978.88", 19/09/2019,Other Services,Childrens Services
LITTLE ELMS DAYCARE NURSERY PENINSULA LTD,"2,989.47", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"9,741.60", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"1,494.72", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"6,477.12", 19/09/2019,Other Services,Childrens Services
LITTLE LEARNING ACADEMY LTD,"4,816.37", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"4,059.00", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"8,901.89", 19/09/2019,Other Services,Childrens Services
LITTLE PEOPLE`S MONTESSORI LIMITED,"2,624.12", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,608.85, 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"8,764.68", 19/09/2019,Other Services,Childrens Services
LOLLIPOPS LIMITED,"5,480.71", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"8,470.08", 19/09/2019,Other Services,Childrens Services
MIDCOUNTIES CO-OPERATIVE SOCIETY LTD,"6,975.43", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"9,741.60", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"17,936.64", 19/09/2019,Other Services,Childrens Services
MILLENIUM MINIS LTD,"6,975.47", 19/09/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"10,130.88", 19/09/2019,Other Services,Childrens Services
