name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
REDACTED PERSONAL INFORMATION,"2,472.86", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,555.29", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,923.86", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,214.29", 07/06/2019,Services Private Contractor,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,917.80, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,321.43", 07/06/2019,Services Private Contractor,Health and Adult Services
NEW HORIZONS BROAD OAK LIMITED,606.08, 07/06/2019,Voluntary Bodies Other Care,Health and Adult Services
NEW HORIZONS BROAD OAK LIMITED,605.60, 07/06/2019,Client Support,Health and Adult Services
NEW HORIZONS BROAD OAK LIMITED,606.08, 07/06/2019,Voluntary Bodies Other Care,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,571.86, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REGARD PARTNERSHIP LTD,"4,304.00", 07/06/2019,Supported Living,Health and Adult Services
REGARD PARTNERSHIP LTD,"3,932.31", 07/06/2019,Supported Living,Health and Adult Services
REGARD PARTNERSHIP LTD,"4,881.88", 07/06/2019,Supported Living,Health and Adult Services
ROSS & ROBERTS LTD,"4,383.66", 07/06/2019,Student Award Payment,Chief Executives
ROSS & ROBERTS LTD,"-3,653.05", 07/06/2019,Student Award Payment,Chief Executives
REDACTED PERSONAL INFORMATION,"4,283.16", 07/06/2019,PS Residential Respite Care,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,309.44", 07/06/2019,Supported Living,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,833.08, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,089.76", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,079.96", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,198.36", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,452.88", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,619.84", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,423.32", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 07/06/2019,Supported Living,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,665.86, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,680.00", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 07/06/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,280.00", 07/06/2019,Supported Living,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,592.96, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
HITACHI CAPITAL INVOICE FINANCE LTD,"3,600.00", 07/06/2019,Supported Living,Health and Adult Services
ATKINS SHARED SERVICE FACILITY,"2,400.00", 07/06/2019,Professional Fees,Comm Safety and Environment
HITACHI CAPITAL INVOICE FINANCE LTD,"3,212.00", 07/06/2019,Client Support,Health and Adult Services
TROWERS & HAMLINS LLP,"2,700.00", 07/06/2019,Legal Fees,Chief Executives
TROWERS & HAMLINS LLP,3.00, 07/06/2019,Legal Fees,Chief Executives
MACE LTD,"448,053.60", 07/06/2019,Ext Consultants Fees,Priority Investment Programme
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,624.74, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
SOUTHPARK HEATING SERVICES LIMITED,"146,252.41", 07/06/2019,Heating,Planned Maintenance
HER CENTRE LTD,"2,000.00", 07/06/2019,Services by External Providers,Regeneration Enterprise and Sk
WILLMOTT DIXON HOLDINGS LTD,"22,114.43", 07/06/2019,Newbuild,Other General Fund
TROWERS & HAMLINS LLP,"1,704.00", 07/06/2019,Legal Fees,Chief Executives
TROWERS & HAMLINS LLP,12.00, 07/06/2019,Legal Fees,Chief Executives
DURABLE CONTRACTS LTD,"4,321.88", 07/06/2019,Services Private Contractor,Housing Services HRA
DURABLE CONTRACTS LTD,"3,692.06", 07/06/2019,Services Private Contractor,Housing Services HRA
ONE51 ES PLASTICS (UK) LTD T/A MGB PLASTICS,"11,232.00", 07/06/2019,Equipment,Comm Safety and Environment
HITACHI CAPITAL INVOICE FINANCE LTD,"3,212.00", 07/06/2019,Client Support,Health and Adult Services
HITACHI CAPITAL INVOICE FINANCE LTD,"2,600.00", 07/06/2019,Supported Living,Health and Adult Services
HITACHI CAPITAL INVOICE FINANCE LTD,"3,400.00", 07/06/2019,Supported Living,Health and Adult Services
HITACHI CAPITAL INVOICE FINANCE LTD,"4,785.00", 07/06/2019,Supported Living,Health and Adult Services
HITACHI CAPITAL INVOICE FINANCE LTD,"4,000.00", 07/06/2019,Supported Living,Health and Adult Services
EDGE HILL CARE HOME,"3,600.00", 07/06/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,788.46", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
EDGE HILL CARE HOME,"3,800.00", 07/06/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,820.72, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,564.48", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
EDGE HILL CARE HOME,"3,400.00", 07/06/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,633.54", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,334.98", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,698.58, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
TROWERS & HAMLINS LLP,"18,429.60", 07/06/2019,Legal Fees,Chief Executives
TROWERS & HAMLINS LLP,20.00, 07/06/2019,Legal Fees,Chief Executives
REDACTED PERSONAL INFORMATION,"1,882.08", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,184.94", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,151.60", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
TROWERS & HAMLINS LLP,"11,957.40", 07/06/2019,Legal Fees,Chief Executives
TROWERS & HAMLINS LLP,97.60, 07/06/2019,Legal Fees,Chief Executives
REDACTED PERSONAL INFORMATION,"2,320.00", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,924.32, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
TROWERS & HAMLINS LLP,"20,026.80", 07/06/2019,Legal Fees,Chief Executives
REDACTED PERSONAL INFORMATION,"2,601.93", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,292.16", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,113.70", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
WHYTE & CO,"1,779.22", 07/06/2019,Debt Collection Agency Charges,Chief Executives
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"3,167.36", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
SELCHP,"635,199.74", 07/06/2019,Services Private Contractor,Comm Safety and Environment
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"4,600.00", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,647.36", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"4,367.36", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"4,767.36", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
WHYTE & CO,743.84, 07/06/2019,Debt Collection Agency Charges,Chief Executives
ANTALIS LIMITED,516.00, 07/06/2019,Materials,Chief Executives
REDACTED PERSONAL INFORMATION,"3,480.96", 07/06/2019,Services Private Contractor,Health and Adult Services
CENTRE FOR PUBLIC SCRUTINY LTD,"1,181.04", 07/06/2019,Training Expenses,Chief Executives
REDACTED PERSONAL INFORMATION,"5,092.00", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,164.51", 07/06/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,269.99", 07/06/2019,Services Private Contractor,Health and Adult Services
LLOYDS TSB COMMERCIAL FINANCE LTD,"2,007.60", 07/06/2019,Printing External Contract,Chief Executives
REDACTED PERSONAL INFORMATION,"5,092.00", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
LLOYDS TSB COMMERCIAL FINANCE LTD,"1,306.80", 07/06/2019,Printing External Contract,Chief Executives
REDACTED PERSONAL INFORMATION,"10,397.10", 07/06/2019,Short Term Residential,Health and Adult Services
LLOYDS TSB COMMERCIAL FINANCE LTD,"1,656.00", 07/06/2019,Printing External Contract,Chief Executives
REDACTED PERSONAL INFORMATION,"1,309.00", 07/06/2019,Client Support,Health and Adult Services
ELTHAM DIGITAL PRINTERS LTD,"1,170.00", 07/06/2019,Printing External Contract,Chief Executives
REDACTED PERSONAL INFORMATION,"2,425.44", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
THE CAMDEN SOCIETY,720.00, 07/06/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,939.46", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
ANTALIS LIMITED,"1,669.52", 07/06/2019,Materials,Chief Executives
CANON (UK) LIMITED-PO BOX 244,734.04, 07/06/2019,Materials,Chief Executives
REDACTED PERSONAL INFORMATION,"2,486.36", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
NEOPOST FINANCE LTD,"1,728.30", 07/06/2019,Equipment Lease,Chief Executives
REDACTED PERSONAL INFORMATION,"2,569.24", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
SHREEVE PROTECTION SERVICES LIMITED,"1,749.00", 07/06/2019,Services Private Contractor,Chief Executives
BEST VALUE HOME CARE SERVICES UK LTD,"2,090.25", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
NEOPOST LTD,"2,313.47", 07/06/2019,Equipment Repair,Chief Executives
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,912.34", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
CERTAS ENERGY UK LTD T/AS PACE FUELCARE LTD,"4,916.38", 07/06/2019,Vehicle Fuel Ext Contractor,Comm Safety and Environment
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"2,498.21", 07/06/2019,Private Sector Nursing Homes,Health and Adult Services
BEST VALUE HOME CARE SERVICES UK LTD,815.56, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
CITY OF LONDON CORPORATION,"5,000.00", 07/06/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"2,285.83", 07/06/2019,Services by External Providers,Childrens Services
REDACTED PERSONAL INFORMATION,"2,659.06", 07/06/2019,Services by External Providers,Childrens Services
REDACTED PERSONAL INFORMATION,"2,486.68", 07/06/2019,Services by External Providers,Childrens Services
BEST VALUE HOME CARE SERVICES UK LTD,"1,120.00", 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,666.49", 07/06/2019,Services by External Providers,Childrens Services
REDACTED PERSONAL INFORMATION,"2,538.05", 07/06/2019,Services by External Providers,Childrens Services
REDACTED PERSONAL INFORMATION,"2,191.08", 07/06/2019,Services by External Providers,Childrens Services
KBA SOLUTIONS LTD,576.00, 07/06/2019,Training Expenses,Comm Safety and Environment
BEST VALUE HOME CARE SERVICES UK LTD,648.06, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
BEST VALUE HOME CARE SERVICES UK LTD,536.00, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
FIRST ABOUT PLUMBING & CARPENTRY LTD,"8,271.43", 07/06/2019,MIsc,Chief Executives
FIRST ABOUT PLUMBING & CARPENTRY LTD,"1,419.24", 07/06/2019,MIsc,Chief Executives
ERITH CONTRACTORS LTD,"1,080.00", 07/06/2019,Refuse Charges,Housing Services HRA
DELTASCHEME LIMITED,"5,472.00", 07/06/2019,Services Private Contractor,Chief Executives
BEST VALUE HOME CARE SERVICES UK LTD,582.56, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
CHOICE SUPPORT,"199,342.12", 07/06/2019,Services Private Contractor,Health and Adult Services
BEST VALUE HOME CARE SERVICES UK LTD,884.00, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
BEST VALUE HOME CARE SERVICES UK LTD,699.00, 07/06/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"13,714.20", 07/06/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,510.00, 07/06/2019,Children Looked After,Childrens Services
MONDALE ESTATES LTD,887.84, 07/06/2019,LC Independent Living,Childrens Services
MONDALE ESTATES LTD,"1,640.00", 07/06/2019,LC Independent Living,Childrens Services
MONDALE ESTATES LTD,570.75, 07/06/2019,Asylum Immigration,Childrens Services
MONDALE ESTATES LTD,887.84, 07/06/2019,Rents Other,Health and Adult Services
MONDALE ESTATES LTD,887.84, 07/06/2019,LC Independent Living,Childrens Services
MONDALE ESTATES LTD,887.84, 07/06/2019,LC Independent Living,Childrens Services
MONDALE ESTATES LTD,887.84, 07/06/2019,LC Independent Living,Childrens Services
MONDALE ESTATES LTD,887.84, 07/06/2019,Asylum Immigration,Childrens Services
MONDALE ESTATES LTD,887.84, 07/06/2019,Agency Placements,Childrens Services
MONDALE ESTATES LTD,887.84, 07/06/2019,LC Independent Living,Childrens Services
MONDALE ESTATES LTD,887.84, 07/06/2019,Asylum Immigration,Childrens Services
MONDALE ESTATES LTD,887.84, 07/06/2019,LC Independent Living,Childrens Services
MONDALE ESTATES LTD,"1,522.01", 07/06/2019,Asylum Immigration,Childrens Services
REDACTED PERSONAL INFORMATION,"27,857.14", 07/06/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"16,714.26", 07/06/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,320.00", 07/06/2019,Supported Living,Health and Adult Services
HOMELEIGH HOUSE,"2,225.34", 07/06/2019,Services Private Contractor,Health and Adult Services
HOMELEIGH HOUSE,"2,225.33", 07/06/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,152.80", 10/06/2019,Services by External Providers,Childrens Services
REDACTED PERSONAL INFORMATION,"2,152.80", 10/06/2019,Services by External Providers,Childrens Services
REDACTED PERSONAL INFORMATION,"2,152.80", 10/06/2019,Services by External Providers,Childrens Services
REDACTED PERSONAL INFORMATION,"2,152.80", 10/06/2019,Services by External Providers,Childrens Services
ASSET FINANCE & MANAGEMENT LTD (AFM SOLUTIONS),964.49, 10/06/2019,Expenditure Payments,Chief Executives
ASSET FINANCE & MANAGEMENT LTD (AFM SOLUTIONS),995.06, 10/06/2019,Expenditure Payments,Chief Executives
JONTEK LTD,"10,769.76", 10/06/2019,Equipment Repair,Health and Adult Services
REDACTED PERSONAL INFORMATION,737.08, 07/06/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,994.04, 07/06/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"8,833.24", 07/06/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,235.20", 07/06/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,898.80, 07/06/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,693.04", 07/06/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,702.00, 07/06/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,516.00", 07/06/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,853.88, 07/06/2019,Community Care Direct Payments,Health and Adult Services
