Creditor_Name ,Invoice Line Amount,Payment_Date,LA Department,Expenditure Category/Description
MEDICARE FIRST LIMITED,"£5,191.20", 17/10/2018,Expenditure Payments,Systems Control Accounts
REMEDY RECRUITMENT GROUP LTD,"£6,362.85", 17/10/2018,Expenditure Payments,Systems Control Accounts
LAW ABSOLUTE LIMITED,"£2,278.85", 17/10/2018,Expenditure Payments,Systems Control Accounts
KENYON BLOCK CONSULTANTS LIMITED,£997.50, 17/10/2018,Expenditure Payments,Systems Control Accounts
COMMUNITY RESOURCING LTD T/AS RESOURCING GROUP,"£1,381.92", 17/10/2018,Expenditure Payments,Systems Control Accounts
VENN GROUP LIMITED,"£4,369.61", 17/10/2018,Expenditure Payments,Systems Control Accounts
MORGAN HUNT UK LIMITED,"£15,101.60", 17/10/2018,Expenditure Payments,Systems Control Accounts
RANDSTAD CPE LIMITED,"£12,541.13", 17/10/2018,Expenditure Payments,Systems Control Accounts
GFP PAYROLL LIMITED,"£3,317.70", 17/10/2018,Expenditure Payments,Systems Control Accounts
EDEN BROWN LIMITED,"£4,696.36", 17/10/2018,Expenditure Payments,Systems Control Accounts
CALCO SERVICES LIMITED,"£1,750.68", 17/10/2018,Expenditure Payments,Systems Control Accounts
SONOVATE LTD,"£4,901.31", 17/10/2018,Expenditure Payments,Systems Control Accounts
MACDONALD & COMPANY FREELANCE LTD,"£11,136.45", 17/10/2018,Expenditure Payments,Systems Control Accounts
VILLAGE STAFF LIMITED,"£8,053.07", 17/10/2018,Expenditure Payments,Systems Control Accounts
CALVERTON FINANCE LIMITED,"£3,907.27", 17/10/2018,Expenditure Payments,Systems Control Accounts
WINLIGHT CONSULTING LTD T/A WINLIGHT RECRUITMENT,"£2,078.30", 17/10/2018,Expenditure Payments,Systems Control Accounts
HSBC INVOICE FINANCE (UK) LTD,"£4,297.70", 17/10/2018,Expenditure Payments,Systems Control Accounts
MMP CONSULTANCY LIMITED,"£1,144.66", 17/10/2018,Expenditure Payments,Systems Control Accounts
HOJONA LTD,"£1,722.72", 17/10/2018,Expenditure Payments,Systems Control Accounts
CHARLES HUNTER ASSOCIATES LIMITED,"£2,868.64", 17/10/2018,Expenditure Payments,Systems Control Accounts
ACTION FIRST RECRUITMENT LTD,"£2,859.72", 17/10/2018,Expenditure Payments,Systems Control Accounts
RBS INVOICE FINANCE LTD,"£2,741.96", 17/10/2018,Expenditure Payments,Systems Control Accounts
LIQUID PERSONNEL LTD,"£5,560.70", 17/10/2018,Expenditure Payments,Systems Control Accounts
ADVANTEDGE COMMERCIAL FINANCE LIMITED,"£2,498.18", 17/10/2018,Expenditure Payments,Systems Control Accounts
BUILD RECRUITMENT LIMITED,"£3,781.37", 17/10/2018,Expenditure Payments,Systems Control Accounts
BARCLAYS BANK PLC,"£1,717.04", 17/10/2018,Expenditure Payments,Systems Control Accounts
SELLICK PARTNERSHIP LIMITED,"£5,597.54", 17/10/2018,Expenditure Payments,Systems Control Accounts
OSBOURNE RICHARDSON LIMITED,"£18,416.78", 17/10/2018,Expenditure Payments,Systems Control Accounts
CARITAS RECRUITMENT LIMITED,"£11,170.89", 17/10/2018,Expenditure Payments,Systems Control Accounts
CAPITAL ENGINEERING PERSONNEL LTD,"£3,482.95", 17/10/2018,Expenditure Payments,Systems Control Accounts
SKIPTON BUSINESS FINANCE,"£5,844.09", 17/10/2018,Expenditure Payments,Systems Control Accounts
SERVICE CARE SOLUTIONS LIMITED,"£4,172.21", 17/10/2018,Expenditure Payments,Systems Control Accounts
MATCHTECH GROUP (UK) LTD,"£1,408.00", 17/10/2018,Expenditure Payments,Systems Control Accounts
BIBBY FACTORS LTD,"£1,948.00", 17/10/2018,Expenditure Payments,Systems Control Accounts
TEMPEST RESOURCING LTD,"£7,910.40", 17/10/2018,Expenditure Payments,Systems Control Accounts
BIBBY FACTORS LTD,"£1,957.45", 17/10/2018,Expenditure Payments,Systems Control Accounts
EXECUTIVE RESOURCE GROUP LTD,£894.60, 17/10/2018,Expenditure Payments,Systems Control Accounts
COYLE PERSONNEL PLC,"£1,801.80", 17/10/2018,Expenditure Payments,Systems Control Accounts
CLIENT DIRECTS LIMITED,"£33,569.22", 17/10/2018,Expenditure Payments,Systems Control Accounts
NEXERE CONSULTING LIMITED,"£3,360.00", 17/10/2018,Expenditure Payments,Systems Control Accounts
THE FRCE RECRUITMENT GROUP LTD,"£1,841.97", 17/10/2018,Expenditure Payments,Systems Control Accounts
NUCO SOLUTIONS LTD,"£2,678.43", 17/10/2018,Expenditure Payments,Systems Control Accounts
METRO BANK T/A SME INVOICE FINANCE LTD,"£1,962.40", 17/10/2018,Expenditure Payments,Systems Control Accounts
CALVERTON FINANCE LIMITED,£979.02, 17/10/2018,Expenditure Payments,Systems Control Accounts
ROC SEARCH LIMITED,"£2,292.25", 17/10/2018,Expenditure Payments,Systems Control Accounts
RBS INVOICE FINANCE LIMITED,"£11,207.17", 17/10/2018,Expenditure Payments,Systems Control Accounts
GAPCAP LIMITED,£804.30, 17/10/2018,Expenditure Payments,Systems Control Accounts
SPENCER CLARKE GROUP LIMITED,"£1,265.12", 17/10/2018,Expenditure Payments,Systems Control Accounts
NONSTOP RECRUITMENT LIMITED,"£2,448.54", 17/10/2018,Expenditure Payments,Systems Control Accounts
PARKER ROSE RECRUITMENT LTD,"£1,428.00", 17/10/2018,Expenditure Payments,Systems Control Accounts
LONDON STAFF BUREAU,£985.33, 17/10/2018,Expenditure Payments,Systems Control Accounts
FOMAC CONSTRUCTION LTD,"£3,116.40", 18/10/2018,Expenditure Payments,Systems Control Accounts
BBL TECHNICAL RECRUITMENT LIMITED,"£5,490.02", 17/10/2018,Expenditure Payments,Systems Control Accounts
LONDON SUPPLY TEACHERS LTD T/AS JOB APP,£899.98, 17/10/2018,Expenditure Payments,Systems Control Accounts
THE PLACEMENT GROUP HEALTHCARE LTD,"£1,267.20", 17/10/2018,Expenditure Payments,Systems Control Accounts
HAYS SPECIALIST RECRUITMENT LTD,"£5,958.23", 30/10/2018,Expenditure Payments,Systems Control Accounts
GATENBY SANDERSON LIMITED,"£3,132.30", 30/10/2018,Expenditure Payments,Systems Control Accounts
MANPOWER UK LTD,"£52,259.93", 30/10/2018,Expenditure Payments,Systems Control Accounts
PENNA PLC,"£3,540.00", 30/10/2018,Expenditure Payments,Systems Control Accounts
SANTANDER UK PLC,"£2,749.09", 30/10/2018,Expenditure Payments,Systems Control Accounts
THE OYSTER PARTNERSHIP,"£27,553.41", 30/10/2018,Expenditure Payments,Systems Control Accounts
SANCTUARY PERSONNEL LIMITED,"£1,827.65", 30/10/2018,Expenditure Payments,Systems Control Accounts
MEDICARE FIRST LIMITED,"£7,833.15", 30/10/2018,Expenditure Payments,Systems Control Accounts
CALVERTON FINANCE LIMITED,"£1,478.40", 30/10/2018,Expenditure Payments,Systems Control Accounts
BALTIMORE CONSULTING LTD,"£6,960.00", 30/10/2018,Expenditure Payments,Systems Control Accounts
REMEDY RECRUITMENT GROUP LTD,"£11,116.29", 30/10/2018,Expenditure Payments,Systems Control Accounts
LAW ABSOLUTE LIMITED,"£1,526.01", 30/10/2018,Expenditure Payments,Systems Control Accounts
KENYON BLOCK CONSULTANTS LIMITED,"£1,302.00", 30/10/2018,Expenditure Payments,Systems Control Accounts
COMMUNITY RESOURCING LTD T/AS RESOURCING GROUP,"£1,520.12", 30/10/2018,Expenditure Payments,Systems Control Accounts
VENN GROUP LIMITED,"£6,257.55", 30/10/2018,Expenditure Payments,Systems Control Accounts
MORGAN HUNT UK LIMITED,"£16,388.49", 30/10/2018,Expenditure Payments,Systems Control Accounts
RANDSTAD CPE LIMITED,"£3,187.09", 30/10/2018,Expenditure Payments,Systems Control Accounts
RANDSTAD CPE LIMITED,"£12,555.28", 30/10/2018,Expenditure Payments,Systems Control Accounts
METRO BANK PLC,"£5,536.80", 30/10/2018,Expenditure Payments,Systems Control Accounts
GFP PAYROLL LIMITED,"£3,176.98", 30/10/2018,Expenditure Payments,Systems Control Accounts
EDEN BROWN LIMITED,"£4,964.77", 30/10/2018,Expenditure Payments,Systems Control Accounts
CALCO SERVICES LIMITED,"£1,065.07", 30/10/2018,Expenditure Payments,Systems Control Accounts
SONOVATE LTD,"£4,901.31", 30/10/2018,Expenditure Payments,Systems Control Accounts
MACDONALD & COMPANY FREELANCE LTD,"£4,488.85", 30/10/2018,Expenditure Payments,Systems Control Accounts
VILLAGE STAFF LIMITED,"£4,357.97", 30/10/2018,Expenditure Payments,Systems Control Accounts
CALVERTON FINANCE LIMITED,"£8,356.75", 30/10/2018,Expenditure Payments,Systems Control Accounts
WINLIGHT CONSULTING LTD T/A WINLIGHT RECRUITMENT,"£1,395.64", 30/10/2018,Expenditure Payments,Systems Control Accounts
TRIUMPH CONSULTANTS LIMITED,£825.84, 30/10/2018,Expenditure Payments,Systems Control Accounts
HSBC INVOICE FINANCE (UK) LTD,"£5,402.90", 30/10/2018,Expenditure Payments,Systems Control Accounts
MMP CONSULTANCY LIMITED,"£1,232.70", 30/10/2018,Expenditure Payments,Systems Control Accounts
HOJONA LTD,"£5,065.48", 30/10/2018,Expenditure Payments,Systems Control Accounts
CHARLES HUNTER ASSOCIATES LIMITED,"£2,898.40", 30/10/2018,Expenditure Payments,Systems Control Accounts
ACTION FIRST RECRUITMENT LTD,£996.66, 30/10/2018,Expenditure Payments,Systems Control Accounts
RBS INVOICE FINANCE LTD,"£4,191.20", 30/10/2018,Expenditure Payments,Systems Control Accounts
LIQUID PERSONNEL LTD,"£7,393.36", 30/10/2018,Expenditure Payments,Systems Control Accounts
ADVANTEDGE COMMERCIAL FINANCE LIMITED,"£1,981.07", 30/10/2018,Expenditure Payments,Systems Control Accounts
BUILD RECRUITMENT LIMITED,"£4,985.49", 30/10/2018,Expenditure Payments,Systems Control Accounts
BARCLAYS BANK PLC,"£6,268.26", 30/10/2018,Expenditure Payments,Systems Control Accounts
SELLICK PARTNERSHIP LIMITED,"£6,400.71", 30/10/2018,Expenditure Payments,Systems Control Accounts
OSBOURNE RICHARDSON LIMITED,"£24,826.82", 30/10/2018,Expenditure Payments,Systems Control Accounts
CARITAS RECRUITMENT LIMITED,"£8,221.59", 30/10/2018,Expenditure Payments,Systems Control Accounts
CAPITAL ENGINEERING PERSONNEL LTD,"£3,466.74", 30/10/2018,Expenditure Payments,Systems Control Accounts
SKIPTON BUSINESS FINANCE,"£19,979.46", 30/10/2018,Expenditure Payments,Systems Control Accounts
SERVICE CARE SOLUTIONS LIMITED,"£4,647.75", 30/10/2018,Expenditure Payments,Systems Control Accounts
MATCHTECH GROUP (UK) LTD,"£14,733.59", 30/10/2018,Expenditure Payments,Systems Control Accounts
TEMPEST RESOURCING LTD,"£3,220.60", 30/10/2018,Expenditure Payments,Systems Control Accounts
EXECUTIVE RESOURCE GROUP LTD,£894.60, 30/10/2018,Expenditure Payments,Systems Control Accounts
COYLE PERSONNEL PLC,"£1,652.73", 30/10/2018,Expenditure Payments,Systems Control Accounts
CLIENT DIRECTS LIMITED,"£41,564.52", 30/10/2018,Expenditure Payments,Systems Control Accounts
NEXERE CONSULTING LIMITED,"£4,644.04", 30/10/2018,Expenditure Payments,Systems Control Accounts
THE FRCE RECRUITMENT GROUP LTD,"£4,441.70", 30/10/2018,Expenditure Payments,Systems Control Accounts
TRADEWIND RECRUITMENT SOCIAL CARE LTD,"£1,982.40", 30/10/2018,Expenditure Payments,Systems Control Accounts
NUCO SOLUTIONS LTD,"£3,723.67", 30/10/2018,Expenditure Payments,Systems Control Accounts
METRO BANK T/A SME INVOICE FINANCE LTD,"£2,003.20", 30/10/2018,Expenditure Payments,Systems Control Accounts
CALVERTON FINANCE LIMITED,"£1,160.46", 30/10/2018,Expenditure Payments,Systems Control Accounts
ROC SEARCH LIMITED,"£2,292.25", 30/10/2018,Expenditure Payments,Systems Control Accounts
RBS INVOICE FINANCE LIMITED,"£17,542.88", 30/10/2018,Expenditure Payments,Systems Control Accounts
GAPCAP LIMITED,£804.30, 30/10/2018,Expenditure Payments,Systems Control Accounts
SPENCER CLARKE GROUP LIMITED,"£1,397.60", 30/10/2018,Expenditure Payments,Systems Control Accounts
NONSTOP RECRUITMENT LIMITED,"£1,654.38", 30/10/2018,Expenditure Payments,Systems Control Accounts
PARKER ROSE RECRUITMENT LTD,"£1,142.40", 30/10/2018,Expenditure Payments,Systems Control Accounts
ADVANTEDGE COMMERCIAL FINANCE (NORTH) LTD,"£1,416.20", 30/10/2018,Expenditure Payments,Systems Control Accounts
LONDON STAFF BUREAU,"£1,120.92", 30/10/2018,Expenditure Payments,Systems Control Accounts
FOMAC CONSTRUCTION LTD,"£5,997.60", 30/10/2018,Expenditure Payments,Systems Control Accounts
BBL TECHNICAL RECRUITMENT LIMITED,"£13,086.86", 30/10/2018,Expenditure Payments,Systems Control Accounts
LONDON SUPPLY TEACHERS LTD T/AS JOB APP,"£1,004.90", 30/10/2018,Expenditure Payments,Systems Control Accounts
THE PLACEMENT GROUP HEALTHCARE LTD,"£1,267.20", 30/10/2018,Expenditure Payments,Systems Control Accounts
HAYS SPECIALIST RECRUITMENT LTD,"£13,151.37", 01/11/2018,Expenditure Payments,Systems Control Accounts
MANPOWER UK LTD,"£22,147.73", 01/11/2018,Expenditure Payments,Systems Control Accounts
PENNA PLC,"£2,124.00", 01/11/2018,Expenditure Payments,Systems Control Accounts
SANTANDER UK PLC,"£4,941.30", 01/11/2018,Expenditure Payments,Systems Control Accounts
NETWORK VENTURES LTD,"£9,749.44", 01/11/2018,Expenditure Payments,Systems Control Accounts
THE OYSTER PARTNERSHIP,"£25,672.27", 01/11/2018,Expenditure Payments,Systems Control Accounts
SANCTUARY PERSONNEL LIMITED,"£1,682.50", 01/11/2018,Expenditure Payments,Systems Control Accounts
MEDICARE FIRST LIMITED,"£1,386.00", 01/11/2018,Expenditure Payments,Systems Control Accounts
CALVERTON FINANCE LIMITED,"£1,478.40", 01/11/2018,Expenditure Payments,Systems Control Accounts
BALTIMORE CONSULTING LTD,"£7,026.00", 01/11/2018,Expenditure Payments,Systems Control Accounts
REMEDY RECRUITMENT GROUP LTD,"£14,266.39", 01/11/2018,Expenditure Payments,Systems Control Accounts
LAW ABSOLUTE LIMITED,"£2,307.77", 01/11/2018,Expenditure Payments,Systems Control Accounts
KENYON BLOCK CONSULTANTS LIMITED,£787.50, 01/11/2018,Expenditure Payments,Systems Control Accounts
COMMUNITY RESOURCING LTD T/AS RESOURCING GROUP,"£1,381.93", 01/11/2018,Expenditure Payments,Systems Control Accounts
VENN GROUP LIMITED,"£8,321.78", 01/11/2018,Expenditure Payments,Systems Control Accounts
MORGAN HUNT UK LIMITED,"£14,397.01", 01/11/2018,Expenditure Payments,Systems Control Accounts
RANDSTAD CPE LIMITED,"£1,896.75", 01/11/2018,Expenditure Payments,Systems Control Accounts
RANDSTAD CPE LIMITED,"£14,216.05", 01/11/2018,Expenditure Payments,Systems Control Accounts
METRO BANK PLC,"£1,424.40", 01/11/2018,Expenditure Payments,Systems Control Accounts
GFP PAYROLL LIMITED,"£3,529.99", 01/11/2018,Expenditure Payments,Systems Control Accounts
EDEN BROWN LIMITED,"£6,585.47", 01/11/2018,Expenditure Payments,Systems Control Accounts
CALCO SERVICES LIMITED,"£2,217.69", 01/11/2018,Expenditure Payments,Systems Control Accounts
SONOVATE LTD,"£1,541.31", 01/11/2018,Expenditure Payments,Systems Control Accounts
MACDONALD & COMPANY FREELANCE LTD,"£14,684.85", 01/11/2018,Expenditure Payments,Systems Control Accounts
VILLAGE STAFF LIMITED,"£12,535.47", 01/11/2018,Expenditure Payments,Systems Control Accounts
CALVERTON FINANCE LIMITED,"£5,286.26", 01/11/2018,Expenditure Payments,Systems Control Accounts
WINLIGHT CONSULTING LTD T/A WINLIGHT RECRUITMENT,"£3,862.80", 01/11/2018,Expenditure Payments,Systems Control Accounts
TRIUMPH CONSULTANTS LIMITED,£963.47, 01/11/2018,Expenditure Payments,Systems Control Accounts
HSBC INVOICE FINANCE (UK) LTD,"£2,779.20", 01/11/2018,Expenditure Payments,Systems Control Accounts
CHARLES HUNTER ASSOCIATES LIMITED,"£3,024.80", 01/11/2018,Expenditure Payments,Systems Control Accounts
ACTION FIRST RECRUITMENT LTD,"£4,743.12", 01/11/2018,Expenditure Payments,Systems Control Accounts
RBS INVOICE FINANCE LTD,"£2,700.60", 01/11/2018,Expenditure Payments,Systems Control Accounts
LIQUID PERSONNEL LTD,"£5,973.06", 01/11/2018,Expenditure Payments,Systems Control Accounts
ADVANTEDGE COMMERCIAL FINANCE LIMITED,"£2,174.69", 01/11/2018,Expenditure Payments,Systems Control Accounts
BUILD RECRUITMENT LIMITED,"£2,724.57", 01/11/2018,Expenditure Payments,Systems Control Accounts
BARCLAYS BANK PLC,"£5,490.69", 01/11/2018,Expenditure Payments,Systems Control Accounts
SELLICK PARTNERSHIP LIMITED,"£6,823.60", 01/11/2018,Expenditure Payments,Systems Control Accounts
OSBOURNE RICHARDSON LIMITED,"£19,621.30", 01/11/2018,Expenditure Payments,Systems Control Accounts
CARITAS RECRUITMENT LIMITED,"£13,233.93", 01/11/2018,Expenditure Payments,Systems Control Accounts
CAPITAL ENGINEERING PERSONNEL LTD,"£2,303.96", 01/11/2018,Expenditure Payments,Systems Control Accounts
SKIPTON BUSINESS FINANCE,"£15,998.31", 01/11/2018,Expenditure Payments,Systems Control Accounts
SERVICE CARE SOLUTIONS LIMITED,"£2,877.59", 01/11/2018,Expenditure Payments,Systems Control Accounts
MATCHTECH GROUP (UK) LTD,"£3,748.25", 01/11/2018,Expenditure Payments,Systems Control Accounts
BIBBY FACTORS LTD,"£1,948.00", 01/11/2018,Expenditure Payments,Systems Control Accounts
TEMPEST RESOURCING LTD,"£8,270.10", 01/11/2018,Expenditure Payments,Systems Control Accounts
BIBBY FACTORS LTD,"£1,980.25", 01/11/2018,Expenditure Payments,Systems Control Accounts
EXECUTIVE RESOURCE GROUP LTD,£894.60, 01/11/2018,Expenditure Payments,Systems Control Accounts
COYLE PERSONNEL PLC,"£1,772.00", 01/11/2018,Expenditure Payments,Systems Control Accounts
CLIENT DIRECTS LIMITED,"£39,485.12", 01/11/2018,Expenditure Payments,Systems Control Accounts
NEXERE CONSULTING LIMITED,"£2,273.83", 01/11/2018,Expenditure Payments,Systems Control Accounts
THE FRCE RECRUITMENT GROUP LTD,"£1,698.54", 01/11/2018,Expenditure Payments,Systems Control Accounts
TRADEWIND RECRUITMENT SOCIAL CARE LTD,£708.10, 01/11/2018,Expenditure Payments,Systems Control Accounts
NUCO SOLUTIONS LTD,"£1,306.55", 01/11/2018,Expenditure Payments,Systems Control Accounts
METRO BANK T/A SME INVOICE FINANCE LTD,"£1,509.60", 01/11/2018,Expenditure Payments,Systems Control Accounts
ROC SEARCH LIMITED,"£2,292.25", 01/11/2018,Expenditure Payments,Systems Control Accounts
RBS INVOICE FINANCE LIMITED,"£14,553.99", 01/11/2018,Expenditure Payments,Systems Control Accounts
GAPCAP LIMITED,£792.82, 01/11/2018,Expenditure Payments,Systems Control Accounts
NONSTOP RECRUITMENT LIMITED,"£5,241.38", 01/11/2018,Expenditure Payments,Systems Control Accounts
CLEAR EDGE RESOURCING LTD,£690.96, 01/11/2018,Expenditure Payments,Systems Control Accounts
OCCUPATIONAL HEALTH STAFFING LIMITED,£933.84, 01/11/2018,Expenditure Payments,Systems Control Accounts
ADVANTEDGE COMMERCIAL FINANCE (NORTH) LTD,£708.10, 01/11/2018,Expenditure Payments,Systems Control Accounts
LONDON STAFF BUREAU,"£1,527.66", 01/11/2018,Expenditure Payments,Systems Control Accounts
FOMAC CONSTRUCTION LTD,"£4,557.00", 01/11/2018,Expenditure Payments,Systems Control Accounts
BBL TECHNICAL RECRUITMENT LIMITED,"£8,953.75", 01/11/2018,Expenditure Payments,Systems Control Accounts
LONDON SUPPLY TEACHERS LTD T/AS JOB APP,£796.92, 01/11/2018,Expenditure Payments,Systems Control Accounts
THE PLACEMENT GROUP HEALTHCARE LTD,"£1,267.20", 01/11/2018,Expenditure Payments,Systems Control Accounts
KENT COUNTY COUNCIL (KCS),"£47,091.40", 02/11/2018,Expenditure Payments,Systems Control Accounts
KENT COUNTY COUNCIL (KCS),"£61,729.85", 02/11/2018,Expenditure Payments,Systems Control Accounts
KENT COUNTY COUNCIL (KCS),"£282,715.77", 02/11/2018,Expenditure Payments,Systems Control Accounts
KENT COUNTY COUNCIL (KCS),"£28,257.82", 02/11/2018,Expenditure Payments,Systems Control Accounts
NPOWER LTD,"£126,912.30", 02/11/2018,Expenditure Payments,Systems Control Accounts
NPOWER LTD,"£34,708.34", 02/11/2018,Expenditure Payments,Systems Control Accounts
HAYS SPECIALIST RECRUITMENT LTD,"£3,764.70", 07/11/2018,Expenditure Payments,Systems Control Accounts
GATENBY SANDERSON LIMITED,"£3,132.30", 07/11/2018,Expenditure Payments,Systems Control Accounts
MANPOWER UK LTD,"£53,530.89", 07/11/2018,Expenditure Payments,Systems Control Accounts
PENNA PLC,"£2,901.58", 07/11/2018,Expenditure Payments,Systems Control Accounts
SANTANDER UK PLC,"£6,846.44", 07/11/2018,Expenditure Payments,Systems Control Accounts
NETWORK VENTURES LTD,"£1,946.73", 07/11/2018,Expenditure Payments,Systems Control Accounts
