name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
SOFTCAT LIMITED,"1,149.12", 13/12/2019,Equipment,Housing Services HRA
SHELLEY SIGNS LTD,"1,404.00", 13/12/2019,Materials,Comm Safety and Environment
PHOENIX SOFTWARE LTD,"2,751.41", 13/12/2019,Computer Software,Childrens Services
HONEY BROTHERS LIMITED,194.40, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,193.80, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,153.00, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,49.20, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,228.28, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,62.10, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,163.20, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,11.21, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,92.34, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,15.54, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,10.74, 13/12/2019,Equipment,Comm Safety and Environment
HONEY BROTHERS LIMITED,35.70, 13/12/2019,Equipment,Comm Safety and Environment
ENCORE ENVELOPES LIMITED,899.70, 13/12/2019,Printing External Contract,Chief Executives
ENCORE ENVELOPES LIMITED,828.00, 13/12/2019,Printing External Contract,Chief Executives
ELTHAM WELDING SUPPLIES LTD,492.00, 13/12/2019,Materials,Housing Services HRA
ELTHAM WELDING SUPPLIES LTD,96.00, 13/12/2019,Materials,Housing Services HRA
ELTHAM WELDING SUPPLIES LTD,"1,548.00", 13/12/2019,Equipment,Housing Services HRA
DELTASCHEME LIMITED,"11,582.40", 13/12/2019,Services Private Contractor,Chief Executives
CATHAL WYNNE ASSOCIATES LIMITED T/A CWA,"5,137.20", 13/12/2019,Safety,Capital Housing Revenue Acc
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 13/12/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 13/12/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 13/12/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 13/12/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 13/12/2019,ESS Care Grant Electrical,Chief Executives
GRAHAM HOLMES ASTRASEAL LIMITED,"3,950.40", 13/12/2019,Refurbishment,NS General Fund
FLOWBIRD SMART CITY UK LTD,"2,538.00", 13/12/2019,Equipment Repair,Regeneration Enterprise and Sk
FLOWBIRD SMART CITY UK LTD,761.40, 13/12/2019,Equipment Repair,Regeneration Enterprise and Sk
LYNX PLUS LTD T/AS SIGNS PLUS,"8,669.40", 13/12/2019,Other Services,Chief Executives
ONEFILE LTD,"4,080.00", 13/12/2019,Other Services,Childrens Services
ONEFILE LTD,960.00, 13/12/2019,Other Services,Childrens Services
ONEFILE LTD,"1,200.00", 13/12/2019,Other Services,Childrens Services
CLIVE EDGHILL LIMITED,"1,000.00", 16/12/2019,Ext Consultants Fees,Capital Housing Revenue Acc
FINANCIAL DATA MANAGEMENT PLC,"20,789.84", 13/12/2019,Printing,Chief Executives
TURNER & TOWNSEND COST MANAGEMENT LTD,"10,320.00", 13/12/2019,Ext Project Management,Priority Investment Programme
STEER DAVIS GLEAVE,"3,600.00", 13/12/2019,Ext Consultants Fees,Transportation Schemes
STEER DAVIS GLEAVE,"5,400.00", 13/12/2019,Ext Consultants Fees,Transportation Schemes
STEER DAVIS GLEAVE,581.77, 13/12/2019,Consultants,Regeneration Enterprise and Sk
KENT GROUP SERVICES LIMITED,"20,376.00", 13/12/2019,Heating,Capital Housing Revenue Acc
TWOFOLD,786.60, 13/12/2019,Stationery,Chief Executives
WOODNUT CONSTRUCTION & DEVELOPMENTS LTD,"4,428.00", 13/12/2019,Safety,Capital Housing Revenue Acc
KPS COMPOSTING SERVICES,"6,384.00", 13/12/2019,Materials,Comm Safety and Environment
NORTHGATE PUBLIC SERVICES (UK) LTD,"10,334.40", 13/12/2019,Services Private Contractor,Chief Executives
F R JONES AND SON LIMITED,713.10, 13/12/2019,Equipment,Comm Safety and Environment
HILL-ROM LTD,"3,117.05", 13/12/2019,Other Services,Health and Adult Services
GOODWIN ELLIS PROPERTY SERVICES LTD,768.00, 13/12/2019,Voids,Housing Services HRA
GATENBY SANDERSON LTD,"2,700.00", 13/12/2019,Services Private Contractor,Chief Executives
FENSCAPES LTD,"20,476.08", 13/12/2019,Planned Maintenance,Housing Services HRA
ENGLISH WOODLANDS,"2,382.00", 13/12/2019,Materials,Comm Safety and Environment
ENGLISH WOODLANDS,"1,140.00", 13/12/2019,Materials,Comm Safety and Environment
ENGLISH WOODLANDS,156.00, 13/12/2019,Materials,Comm Safety and Environment
ENGLISH WOODLANDS,544.50, 13/12/2019,Materials,Comm Safety and Environment
ENGLISH WOODLANDS,26.00, 13/12/2019,Materials,Comm Safety and Environment
CANON (UK) LIMITED-PO BOX 244,"4,070.27", 13/12/2019,Equipment Lease,Chief Executives
BRING SOLUTIONS LIMITED,"6,840.00", 13/12/2019,Services Private Contractor,Housing Services HRA
PETER BRETT ASSOCIATES LLP,"1,920.00", 13/12/2019,Ext Consultants Fees,Capital Housing Revenue Acc
BGS ARCHITECTS LTD,"4,440.00", 13/12/2019,Ext Consultants Fees,Modernisation
ARCHITYPE LTD,"2,632.78", 13/12/2019,Ext Architects Fees,Capital Housing Revenue Acc
ARCHITYPE LTD,600.00, 13/12/2019,Ext Architects Fees,Capital Housing Revenue Acc
DATA SOLUTIONS 2016 LTD T/AS RESTORE DATASHRED,846.00, 13/12/2019,Equipment,Regeneration Enterprise and Sk
PROJECT CENTRE LIMITED,992.88, 13/12/2019,General Payments,Transportation Schemes
POWERPOINT FIRE SYSTEMS LTD,"1,174.63", 13/12/2019,Services Private Contractor,Regeneration Enterprise and Sk
BRING SOLUTIONS LIMITED,"6,487.20", 13/12/2019,Services Private Contractor,Housing Services HRA
FAITHORN FARRELL TIMMS,"1,200.00", 13/12/2019,Communal Plant Maintenance,Housing Services HRA
BETA DISTRIBUTION (SOUTH),"10,647.00", 13/12/2019,Courier Service,Chief Executives
BOURNE AMENITY LTD,589.82, 13/12/2019,Materials,Comm Safety and Environment
CHOICE SUPPORT,"6,904.58", 13/12/2019,Choice Support,Health and Adult Services
GHYLLSIDE LIMITED,"3,992.00", 13/12/2019,General Payments,Capital Housing Revenue Acc
CRAEGMOOR OAKS SIDCUP PRIORY,"4,613.86", 13/12/2019,Short Term Nursing,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,465.03", 13/12/2019,Short Term Nursing,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,714.29", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,714.29", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,500.00", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,500.00", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,500.00", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,465.03", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,285.71", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,036.46", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,036.46", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,621.21", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,621.21", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,607.89", 13/12/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,375.00", 13/12/2019,Private Home Help Domest Misc,Childrens Services
REDACTED PERSONAL INFORMATION,850.00, 13/12/2019,In Home Domicilary and Agency Care,Childrens Services
REDACTED PERSONAL INFORMATION,"1,375.00", 13/12/2019,Private Home Help Domest Misc,Childrens Services
REDACTED PERSONAL INFORMATION,"4,745.00", 13/12/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"3,769.08", 13/12/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"4,016.00", 13/12/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"3,768.00", 13/12/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"3,769.08", 13/12/2019,Supported Living,Health and Adult Services
EFFECTABLE CONSTRUCTION SERVICES LTD,"25,649.90", 13/12/2019,Rm Buildings Responsive Main,Housing Services HRA
T BROWN GROUP LIMITED,"150,865.58", 13/12/2019,General Payments,Capital Housing Revenue Acc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,"1,200.20", 13/12/2019,Private Home Help Domest Misc,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,"1,059.00", 13/12/2019,Private Home Help Domest Misc,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,723.65, 13/12/2019,Private Home Help Domest Misc,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,741.30, 13/12/2019,Private Home Help Domest Misc,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,988.40, 13/12/2019,Private Home Help Domest Misc,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,924.86, 13/12/2019,Private Home Help Domest Misc,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,"1,118.65", 13/12/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,660.00, 16/12/2019,ESS Removal Services,Chief Executives
REDACTED PERSONAL INFORMATION,520.00, 16/12/2019,ESS Removal Services,Chief Executives
REDACTED PERSONAL INFORMATION,"1,351.96", 13/12/2019,Rm Buildings Responsive Main,Housing Services HRA
SHANNON MCNAB T/AS SIMPLY SMILEY PRODUCTIONS,660.00, 16/12/2019,Family Support,Chief Executives
ALLISON POWELL,753.00, 16/12/2019,Professional Fees,Childrens Services
MRS J WHITE,443.00, 16/12/2019,Professional Fees,Childrens Services
MRS J WHITE,29.40, 16/12/2019,Travel Expenses,Childrens Services
MRS J WHITE,57.60, 16/12/2019,Room Hire (Fostering),Childrens Services
JENNIFER BRENTON,"2,640.00", 16/12/2019,Legal Fees,Chief Executives
ROBERT FITT,"3,600.00", 16/12/2019,Legal Fees,Chief Executives
MICHAEL PAGET,"2,100.00", 16/12/2019,Legal Fees,Health and Adult Services
MICHAEL PAGET,"2,220.00", 16/12/2019,Legal Fees,Health and Adult Services
LEE PARKHILL,"2,100.00", 16/12/2019,Legal Fees,Health and Adult Services
MS S MWAPE,"1,890.00", 16/12/2019,MIsc,Childrens Services
REDACTED PERSONAL INFORMATION,"2,407.16", 16/12/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"8,192.86", 10/12/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"8,192.86", 10/12/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,928.57", 10/12/2019,Services Private Contractor,Health and Adult Services
PAGESUITE LIMITED,594.00, 16/12/2019,Small Systems Budget,Chief Executives
ASSET FINANCE & MANAGEMENT LTD (AFM SOLUTIONS),964.49, 16/12/2019,Expenditure Payments,Chief Executives
TCS COMPUTER SERVICES LTD,549.00, 16/12/2019,Small Systems Budget,Chief Executives
TCS COMPUTER SERVICES LTD,549.00, 16/12/2019,Small Systems Budget,Chief Executives
REDACTED PERSONAL INFORMATION,"2,417.61", 16/12/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,208.81", 16/12/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,498.03, 16/12/2019,Private Sector Nursing Homes,Health and Adult Services
TEC SERVICES ASSOCIATION C.I.C,"1,512.00", 16/12/2019,Subscriptions,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,611.74", 16/12/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,483.53, 16/12/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,302.00", 16/12/2019,Asylum Immigration,Childrens Services
REDACTED PERSONAL INFORMATION,"6,428.40", 16/12/2019,Agency Placements,Childrens Services
WHYTE & CO,"3,282.13", 16/12/2019,Student Award Payment,Chief Executives
WHYTE & CO,"-2,735.11", 16/12/2019,Student Award Payment,Chief Executives
REDACTED PERSONAL INFORMATION,"3,094.20", 16/12/2019,Agency Placements,Childrens Services
RUNDLES & CO LTD,"7,312.14", 16/12/2019,Student Award Payment,Chief Executives
RUNDLES & CO LTD,"-6,093.46", 16/12/2019,Student Award Payment,Chief Executives
BEVAN BRITTAN LLP - CLIENT ACCOUNT RBG,604.20, 16/12/2019,Professional Fees,Chief Executives
REDACTED PERSONAL INFORMATION,667.00, 16/12/2019,Higher Education,Childrens Services
REDACTED PERSONAL INFORMATION,667.00, 16/12/2019,Higher Education,Childrens Services
REDACTED PERSONAL INFORMATION,667.00, 16/12/2019,Higher Education,Childrens Services
POLLOCK LIFTS,-3.00, 16/12/2019,Stationery,Housing Services HRA
POLLOCK LIFTS,"-3,256.38", 16/12/2019,Ext Inc Other Recover Charges,Housing Services HRA
POLLOCK LIFTS,"2,000.00", 16/12/2019,General Payments,NS General Fund
POLLOCK LIFTS,"19,347.38", 16/12/2019,General Payments,NS General Fund
REDACTED PERSONAL INFORMATION,135.06, 16/12/2019,Short Term Residential,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,537.64", 16/12/2019,Services Private Contractor,Health and Adult Services
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,182.00, 16/12/2019,Catering,Regeneration Enterprise and Sk
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,326.25, 16/12/2019,Catering,Regeneration Enterprise and Sk
REDACTED PERSONAL INFORMATION,"4,161.00", 16/12/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,046.76", 16/12/2019,Voluntary Bodies Other Care,Health and Adult Services
CSN CARE GROUP LIMITED T/A CAREWATCH,"46,160.80", 16/12/2019,Professional Fees,Health and Adult Services
CSN CARE GROUP LIMITED T/A CAREWATCH,"56,663.60", 16/12/2019,Professional Fees,Health and Adult Services
NHS GREENWICH CCG,"58,703.79", 16/12/2019,In Home Domicilary and Agency Care,Childrens Services
FREETHS LLP CLIENT ACCOUNT,"238,735.60", 11/12/2019,R & M Buildings Other,Chief Executives
CASTLE WATER LIMITED,"1,224.58", 16/12/2019,Water,Comm Safety and Environment
CASTLE WATER LIMITED,"1,224.58", 16/12/2019,Water,Comm Safety and Environment
CASTLE WATER LIMITED,"2,092.35", 16/12/2019,Water,Comm Safety and Environment
CASTLE WATER LIMITED,"1,365.08", 16/12/2019,Water,Comm Safety and Environment
CASTLE WATER LIMITED,"1,568.81", 16/12/2019,Water,Comm Safety and Environment
REDACTED PERSONAL INFORMATION,990.00, 16/12/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,441.90, 16/12/2019,Other Services,Childrens Services
GROWING AGAINST VIOLENCE,"6,250.00", 16/12/2019,Other Services,Comm Safety and Environment
CASTLE WATER LIMITED,"1,785.56", 16/12/2019,Water,Comm Safety and Environment
155 VICTORIA WAY LIMITED,"1,587.50", 16/12/2019,Estate Charges,Housing Services HRA
ASK (GREENWICH) LTD,"1,093,458.47", 16/12/2019,Block Contracts,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,200.00", 17/12/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,744.17", 17/12/2019,Supported Living,Health and Adult Services
ARKAS LAW LTD,"3,804.00", 17/12/2019,Rm Buildings Responsive Main,Housing Services HRA
SIOBHAN E RAY,"1,924.30", 17/12/2019,Training Expenses,Childrens Services
THE PARTY WALL COMPANY (UK) LTD,876.00, 17/12/2019,Planned Maintenance,Housing Services HRA
REDACTED PERSONAL INFORMATION,"2,329.03", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"228,042.00", 17/12/2019,Health Authorities,Childrens Services
ANGELS ABODE LIMITED,"2,170.00", 17/12/2019,Rents Other,Health and Adult Services
OXLEAS NHS FOUNDATION TRUST,"700,564.41", 17/12/2019,Services by External Providers,Health and Adult Services
ANGELS ABODE LIMITED,"1,500.00", 17/12/2019,Rents Other,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
ANGELS ABODE LIMITED,"1,395.00", 17/12/2019,Rents Other,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
SOUTH OF ENGLAND FOUNDATION,960.00, 17/12/2019,Other Services,Childrens Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
ANGELS ABODE LIMITED,675.00, 17/12/2019,Rents Other,Health and Adult Services
LOW CARBON TECHNOLOGIES CONSTRUCTION LTD T/A LCT,"6,420.00", 17/12/2019,Safety,Capital Housing Revenue Acc
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
ANGELS ABODE LIMITED,"1,240.00", 17/12/2019,Rents Other,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
ANGELS ABODE LIMITED,"1,643.00", 17/12/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,300.00", 17/12/2019,MIsc,Housing Services HRA
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
THE CAMDEN SOCIETY,"2,625.60", 17/12/2019,Catering,Chief Executives
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
ANGELS ABODE LIMITED,"1,590.00", 17/12/2019,Rents Other,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
ANGELS ABODE LIMITED,"1,643.00", 17/12/2019,Rents Other,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,814.80", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
CAPITA  BUSINESS SERVICES LTD,"27,120.00", 17/12/2019,Computer Software,Chief Executives
ANGELS ABODE LIMITED,"1,643.00", 17/12/2019,Rents Other,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"1,237.72", 17/12/2019,Private Sector Nursing Homes,Health and Adult Services
ASHDOWN SUPPLIES,684.00, 17/12/2019,Urns Caskets and Containers,Eltham Crematorium Revenue
ARBTECH CONSULTING LTD,"1,174.80", 17/12/2019,General Payments,Capital Housing Revenue Acc
ANGELS ABODE LIMITED,"1,550.00", 17/12/2019,Rents Other,Health and Adult Services
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 17/12/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 17/12/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 17/12/2019,ESS Care Grant Electrical,Chief Executives
BEVAN BRITTAN LLP,552.00, 11/12/2019,Property Purchase Normal,NS General Fund
