name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
LONDON NORTH WEST HEALTHCARE NHS TRUST,535.00, 14/03/2019,Medical Services,Health and Adult Services
CENTRAL & NORTH WEST LONDON NHS FT,"4,457.35", 14/03/2019,Medical Services,Health and Adult Services
ELEANOR NURSING AND SOCIAL CARE LTD,"1,279.12", 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
EXTERION MEDIA  ( UK ) LTD,660.00, 14/03/2019,Programming,Chief Executives
CENTRAL & NORTH WEST LONDON NHS FT,"2,104.14", 14/03/2019,Medical Services,Health and Adult Services
ELEANOR NURSING AND SOCIAL CARE LTD,"1,279.12", 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
JBW GROUP LIMITED,"3,935.26", 14/03/2019,Services Private Contractor,Regeneration Enterprise and Sk
JBW GROUP LIMITED,"-3,279.38", 14/03/2019,Services Private Contractor,Regeneration Enterprise and Sk
ELEANOR NURSING AND SOCIAL CARE LTD,"1,270.70", 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
JBW GROUP LIMITED,"8,340.72", 14/03/2019,Services Private Contractor,Regeneration Enterprise and Sk
JBW GROUP LIMITED,"-6,950.60", 14/03/2019,Services Private Contractor,Regeneration Enterprise and Sk
RUNNYMEDE TRUST,"3,300.00", 14/03/2019,Other Services,Chief Executives
ELEANOR NURSING AND SOCIAL CARE LTD,"1,279.12", 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,"2,493.18", 15/03/2019,Medical Services,Health and Adult Services
RUNNYMEDE TRUST,"3,300.00", 14/03/2019,Other Services,Chief Executives
HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,"2,539.81", 14/03/2019,Medical Services,Health and Adult Services
MARSTON GROUP LIMITED,"17,610.82", 14/03/2019,Services Private Contractor,Regeneration Enterprise and Sk
MARSTON GROUP LIMITED,"-14,675.68", 14/03/2019,Services Private Contractor,Regeneration Enterprise and Sk
HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,"2,218.78", 14/03/2019,Medical Services,Health and Adult Services
PAGESUITE LIMITED,594.00, 14/03/2019,Small Systems Budget,Chief Executives
GREENWICH SERVICE PLUS LIMITED,"11,107.72", 14/03/2019,Vehicle Hire for GSP Only,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"30,115.08", 14/03/2019,Vehicle Hire for GSP Only,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"30,115.08", 14/03/2019,Vehicle Hire for GSP Only,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"9,999.04", 14/03/2019,Services by External Providers,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"27,535.56", 14/03/2019,Vehicle Hire for GSP Only,Health and Adult Services
WESSEX LIFT CO LTD,"10,405.20", 14/03/2019,General Payments,Capital Housing Revenue Acc
GREENWICH SERVICE PLUS LIMITED,"5,252.40", 14/03/2019,Operational Normal Time,Childrens Services
GREENWICH SERVICE PLUS LIMITED,"6,565.54", 14/03/2019,Operational Normal Time,Childrens Services
GREENWICH SERVICE PLUS LIMITED,"53,409.24", 14/03/2019,Operational Normal Time,Childrens Services
GREENWICH SERVICE PLUS LIMITED,"19,016.06", 14/03/2019,Vehicle Hire,Childrens Services
GREENWICH SERVICE PLUS LIMITED,"10,745.14", 14/03/2019,Vehicle Hire,Childrens Services
REDACTED PERSONAL INFORMATION,"10,609.00", 14/03/2019,Services Other Local Author,Childrens Services
REDACTED PERSONAL INFORMATION,"10,609.00", 14/03/2019,Services Other Local Author,Childrens Services
REDACTED PERSONAL INFORMATION,"7,000.00", 14/03/2019,Services Other Local Author,Childrens Services
REDACTED PERSONAL INFORMATION,"7,000.00", 14/03/2019,Services Other Local Author,Childrens Services
FOUNDATION EXPEDITION LEADERSHIP CIC,500.00, 14/03/2019,Other Services,Childrens Services
MELISSA MURPHY,"8,640.00", 14/03/2019,Professional Fees,Chief Executives
DR LUCJA KOLKIEWICZ,523.20, 14/03/2019,Professional Fees,Chief Executives
MARK SMITH,660.00, 14/03/2019,Professional Fees,Chief Executives
JONATHAN INGRAM,"1,104.00", 14/03/2019,Professional Fees,Chief Executives
STANNAH LIFT SERVICES LTD,"2,953.20", 14/03/2019,General Payments,Capital Housing Revenue Acc
BRENDA SCANLAN CONSULTING LTD,"1,750.00", 14/03/2019,Consultants,Health and Adult Services
NORTHGATE PUBLIC SERVICES (UK) LTD,"10,131.41", 14/03/2019,Services Private Contractor,Chief Executives
ME LEARNING LTD,"11,100.00", 14/03/2019,Training Expenses,Childrens Services
ME LEARNING LTD,"11,100.00", 14/03/2019,Small Systems Budget,Health and Adult Services
R&A SOFTWARE (SYSTEMS) LTD T/A RA INFORMATION SYST,"1,959.00", 14/03/2019,Tree Loping,Housing Services HRA
R&A SOFTWARE (SYSTEMS) LTD T/A RA INFORMATION SYST,"1,959.00", 14/03/2019,Equipment,Comm Safety and Environment
COMMUNITY LINKS TRADING LIMITED,"1,392.00", 14/03/2019,Equipment,Regeneration Enterprise and Sk
THE PARTY WALL COMPANY (UK) LTD,686.40, 14/03/2019,Planned Maintenance,Housing Services HRA
OXLEAS NHS FOUNDATION TRUST,"31,039.75", 14/03/2019,Other Agency Services,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,362.00", 14/03/2019,Deposits,Housing Services
REDACTED PERSONAL INFORMATION,700.00, 14/03/2019,Landlord Incentive Payments,Housing Services
REDACTED PERSONAL INFORMATION,780.82, 14/03/2019,Rent in Advance,Housing Services
REDACTED PERSONAL INFORMATION,"1,500.00", 14/03/2019,Landlord Incentive Payments,Housing Services
REDACTED PERSONAL INFORMATION,"2,500.00", 14/03/2019,Landlord Incentive Payments,Housing Services
REDACTED PERSONAL INFORMATION,"1,350.00", 14/03/2019,Rent Bond/ Arrears,Housing Services
REDACTED PERSONAL INFORMATION,"2,500.00", 14/03/2019,Landlord Incentive Payments,Housing Services
COMPUTERSHARE VOUCHER SERVICES,"1,078.31", 14/03/2019,Postal Machine Rental & Maintenance,Chief Executives
REDACTED PERSONAL INFORMATION,"1,500.00", 14/03/2019,Landlord Incentive Payments,Housing Services
TELEFONICA UK LTD,"3,672.00", 14/03/2019,Mobile Phones,Chief Executives
MG & SA BAKER,"4,472.68", 15/03/2019,Mobile Phones,Health and Adult Services
MINA BOBDEY,714.50, 15/03/2019,Professional Fees,Health and Adult Services
JONATHAN EPPS,600.00, 18/03/2019,Materials Staff Training,Childrens Services
DENISE GOLDING,550.00, 15/03/2019,ASF Post Adoption Support,Childrens Services
DR JANE CLARK,"2,000.00", 15/03/2019,Training Expenses,Childrens Services
CHARLES GOMM T/A ZACH GOMM (REWIRE YOUR FUTURE),"1,359.50", 15/03/2019,ASF Post Adoption Support,Childrens Services
DR JANE CLARK,"1,710.00", 15/03/2019,ASF Post Adoption Support,Childrens Services
DR JANE CLARK,"1,425.00", 15/03/2019,ASF Post Adoption Support,Childrens Services
DENISE GOLDING,"3,836.00", 15/03/2019,ASF Post Adoption Support,Childrens Services
JASWINDER MANN,724.00, 15/03/2019,Agency Staff,Childrens Services
EMMAUS GREENWICH,485.00, 15/03/2019,ESS Care Grant Furniture,Chief Executives
EMMAUS GREENWICH,679.20, 15/03/2019,ESS Care Grant Furniture,Chief Executives
KELTIC,"1,752.42", 14/03/2019,Clothing & Uniforms,Regeneration Enterprise and Sk
MHR INTERNATIONAL UK LTD,564.00, 14/03/2019,Training Courses,Chief Executives
HEALTH MANAGEMENT  LTD,"12,048.00", 15/03/2019,Services Private Contractor,Chief Executives
ACCLIMATISE LTD,627.05, 14/03/2019,MIsc,Regeneration Enterprise and Sk
UNIQUE OFFICE SOLUTIONS LIMITED,702.00, 15/03/2019,Equipment,Chief Executives
ACCLIMATISE LTD,"1,420.44", 14/03/2019,MIsc,Regeneration Enterprise and Sk
ACCLIMATISE LTD,567.24, 14/03/2019,MIsc,Regeneration Enterprise and Sk
ARDEN CHAMBERS LTD,660.00, 14/03/2019,Professional Fees,Chief Executives
LANDMARK CHAMBERS,"1,440.00", 14/03/2019,Professional Fees,Chief Executives
ACCLIMATISE LTD,925.16, 14/03/2019,MIsc,Regeneration Enterprise and Sk
FIELD COURT CHAMBERS,948.00, 14/03/2019,Professional Fees,Chief Executives
RIVERSIDE ENVIRONMENTAL SERVICES LTD,"2,118.00", 15/03/2019,Asbestos,Capital Housing Revenue Acc
BRENDA LEWIS CONSULTANCY & TRAINING LIMITED,600.00, 15/03/2019,Finance,Chief Executives
ACCLIMATISE LTD,"1,373.72", 14/03/2019,MIsc,Regeneration Enterprise and Sk
BEVAN BRITTAN LLP,918.77, 11/03/2019,Property Purchase Normal,NS General Fund
BEVAN BRITTAN LLP,138.00, 11/03/2019,Property Purchase Normal,NS General Fund
BAM CONSTRUCTION LIMITED,"460,780.40", 15/03/2019,Newbuild,Modernisation
GREENWICH SERVICE PLUS LIMITED,435.66, 15/03/2019,Vehicle Repair In House Trad,Housing Services HRA
GREENWICH SERVICE PLUS LIMITED,472.42, 15/03/2019,Vehicle Repair In House Trad,Housing Services HRA
GREENWICH SERVICE PLUS LIMITED,61.07, 15/03/2019,Vehicle Repair In House Trad,Housing Services HRA
GREENWICH SERVICE PLUS LIMITED,"2,353.45", 15/03/2019,Vehicle Repair In House Trad,Housing Services HRA
GREENWICH SERVICE PLUS LIMITED,141.05, 15/03/2019,Vehicle Repair In House Trad,Housing Services HRA
GREENWICH SERVICE PLUS LIMITED,20.40, 15/03/2019,Vehicle Repair In House Trad,Housing Services HRA
GREENWICH SERVICE PLUS LIMITED,59.12, 15/03/2019,Vehicle Repair In House Trad,Housing Services HRA
GREENWICH SERVICE PLUS LIMITED,17.64, 15/03/2019,Vehicle Repair In House Trad,Housing Services HRA
GREENWICH SERVICE PLUS LIMITED,189.00, 15/03/2019,Vehicle Repair In House Trad,Housing Services HRA
LOW CARBON TECHNOLOGIES CONSTRUCTION LTD T/A LCT,"7,560.00", 15/03/2019,Safety,Capital Housing Revenue Acc
IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD,"7,471.73", 14/03/2019,Services Private Contractor,Regeneration Enterprise and Sk
ACCLIMATISE LTD,"4,579.20", 14/03/2019,MIsc,Regeneration Enterprise and Sk
UNIQUE PROPERTY SERVICES INV LTD,560.00, 15/03/2019,Rents Other,Housing Services
THE APPROPRIATE ADULT SERVICE LIMITED,"1,080.00", 15/03/2019,Appropriate Adults Commi,Childrens Services
THE APPROPRIATE ADULT SERVICE LIMITED,"3,144.00", 15/03/2019,Other Grants,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,801.22", 15/03/2019,Materials,Housing Services HRA
PRCBC T/A MIGRANTS RESOURCE CENTRE,"2,092.00", 15/03/2019,Legal Fees,Childrens Services
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,285.00, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,53.57, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,5.69, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.18, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,148.19, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,53.57, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,570.00, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,188.04, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.58, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.61, 15/03/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.59, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 15/03/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,148.19, 15/03/2019,ESS Care Grant Electrical,Chief Executives
ABI BILLINGHURST & ASSOCIATES T/A ABIANDA,"16,000.00", 15/03/2019,Other Services,Childrens Services
GREENWICH SERVICE PLUS LIMITED,995.92, 15/03/2019,Cleaning Services - Contract,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,995.91, 15/03/2019,Cleaning Services - Contract,Regeneration Enterprise and Sk
BEVAN BRITTAN LLP - CLIENT ACCOUNT RBG,"449,000.00", 11/03/2019,Property Purchase Normal,NS General Fund
ANGELIKA WELZEL-CONNOLLY T/A DEMENTIA DIALOGUE,"1,350.00", 15/03/2019,Grants To Voluntary Organ,Health and Adult Services
REDACTED PERSONAL INFORMATION,560.00, 15/03/2019,Other Services,Childrens Services
15BILLION,"11,700.00", 15/03/2019,Computer Software,Childrens Services
MEATHOP HALL ESTATE LTD T/AS FARRER HUXLEY ASSOC,"17,008.32", 15/03/2019,Ext Architects Fees,Capital Housing Revenue Acc
FENSCAPES LTD,"15,375.86", 15/03/2019,Safety,Capital Housing Revenue Acc
REDACTED PERSONAL INFORMATION,900.00, 15/03/2019,Other Services,Childrens Services
LOVE ABA LTD,40.39, 15/03/2019,Vehicle Hire External Hired,Childrens Services
INDEPENDENT TRANSITION MANAGEMENT LTD,"11,061.60", 15/03/2019,Other Services,Chief Executives
REDACTED PERSONAL INFORMATION,600.00, 15/03/2019,Other Services,Childrens Services
PARAGON ASRA HOUSING LIMITED,"6,377.75", 15/03/2019,Services by External Providers,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,839.78", 15/03/2019,Electrical Testing,Housing Services HRA
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,347.84", 15/03/2019,Electrical Testing,Housing Services HRA
WOODNUT CONSTRUCTION & DEVELOPMENTS LTD,"2,382.00", 15/03/2019,Safety,Capital Housing Revenue Acc
REDACTED PERSONAL INFORMATION,"3,896.00", 15/03/2019,Inter Agency Placements,Childrens Services
WOODNUT CONSTRUCTION & DEVELOPMENTS LTD,"11,866.80", 15/03/2019,Safety,Capital Housing Revenue Acc
TRIBAL EDUCATION LIMITED,"20,090.66", 15/03/2019,Services Private Contractor,Regeneration Enterprise and Sk
OFFICE DEPOT UK LIMITED,53.76, 15/03/2019,Stationery,Regeneration Enterprise and Sk
OFFICE DEPOT UK LIMITED,7.20, 15/03/2019,Stationery,Regeneration Enterprise and Sk
OFFICE DEPOT UK LIMITED,431.52, 15/03/2019,Stationery,Regeneration Enterprise and Sk
OFFICE DEPOT UK LIMITED,60.62, 15/03/2019,Stationery,Regeneration Enterprise and Sk
OFFICE DEPOT UK LIMITED,3.60, 15/03/2019,Stationery,Regeneration Enterprise and Sk
OFFICE DEPOT UK LIMITED,35.76, 15/03/2019,Stationery,Regeneration Enterprise and Sk
OFFICE DEPOT UK LIMITED,27.84, 15/03/2019,Stationery,Regeneration Enterprise and Sk
OFFICE DEPOT UK LIMITED,25.56, 15/03/2019,Stationery,Regeneration Enterprise and Sk
ACCLIMATISE LTD,"4,670.40", 15/03/2019,MIsc,Regeneration Enterprise and Sk
OCOBASE LTD,712.50, 15/03/2019,Commercial Premises,Housing Services HRA
CONNEVANS LTD,27.84, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,27.84, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,44.64, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,32.52, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,46.32, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,64.15, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,25.68, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,39.22, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,114.60, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,38.56, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,37.80, 15/03/2019,Equipment,Childrens Services
CONNEVANS LTD,9.54, 15/03/2019,Equipment,Childrens Services
THE ROYAL BOROUGH OF KENSINGTON & CHELSEA,"9,450.00", 15/03/2019,Subscriptions,Health and Adult Services
JSRYAN (UK) LTD T/AS CLEAR COMMUNICATIONS,"1,968.72", 15/03/2019,Agency Staff,Health and Adult Services
VI-ABILITY EDUCATIONAL PROGRAMME,"2,500.00", 15/03/2019,Services Private Contractor,Regeneration Enterprise and Sk
NORTHGATE PUBLIC SERVICES (UK) LTD,"3,134.40", 15/03/2019,Services Private Contractor,Chief Executives
ACCLIMATISE LTD,"1,159.71", 15/03/2019,MIsc,Regeneration Enterprise and Sk
TRAINING IN PRACTICE LTD,540.00, 15/03/2019,Professional Fees,Childrens Services
SIPSYNERGY LTD,0.36, 15/03/2019,Local Nwork Comms Purch Maint,Chief Executives
SIPSYNERGY LTD,"1,990.13", 15/03/2019,Local Nwork Comms Purch Maint,Chief Executives
NORTHGATE PUBLIC SERVICES (UK) LTD,"3,572.40", 15/03/2019,Services Private Contractor,Chief Executives
OFFICE DEPOT UK LIMITED,772.20, 15/03/2019,Stationery,Regeneration Enterprise and Sk
ACCLIMATISE LTD,"1,495.20", 15/03/2019,MIsc,Regeneration Enterprise and Sk
NORTHGATE PUBLIC SERVICES (UK) LTD,574.80, 15/03/2019,Services Private Contractor,Chief Executives
SECURE ELECTRONIC APPLICATIONS LTD T/A S.E.A. LTD,504.00, 15/03/2019,Services Private Contractor,Health and Adult Services
GOVNET COMMUNICATIONS,534.00, 15/03/2019,Corp Training Train Dev Fund,Housing Services HRA
MEANTIME NOMINEE 1 LTD & MEANTIME NOMINEE 2 LTD,"106,336.05", 15/03/2019,Rents Other,Chief Executives
MEANTIME NOMINEE 1 LTD & MEANTIME NOMINEE 2 LTD,"106,336.05", 15/03/2019,Rents Other,Chief Executives
NEIL TOMLINSON ARCHITECTS LTD,"5,220.00", 15/03/2019,Ext Architects Fees,Priority Investment Programme
REDACTED PERSONAL INFORMATION,"1,865.70", 15/03/2019,Higher Education,Childrens Services
BEST VALUE HOME CARE SERVICES UK LTD,"1,232.00", 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,856.29", 15/03/2019,Supported Living,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,868.84, 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
NET PEX  LIMITED,"4,517.20", 15/03/2019,Agency Placements,Childrens Services
NET PEX  LIMITED,"4,080.05", 15/03/2019,Agency Placements,Childrens Services
ELEANOR NURSING AND SOCIAL CARE LTD,"2,121.28", 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,435.71", 15/03/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"9,408.00", 15/03/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,116.00", 15/03/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,925.50, 15/03/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,344.00", 15/03/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 15/03/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,944.68", 15/03/2019,Private Sector Nursing Homes,Health and Adult Services
PRECIOUS HOMES LIMITED,"5,656.00", 15/03/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"8,716.00", 15/03/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,011.50", 15/03/2019,Client Support,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"2,509.78", 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,"2,509.78", 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
CAPITAL HOMECARE (UK) LIMITED,868.77, 15/03/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,651.20", 15/03/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,250.00", 15/03/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"6,231.60", 15/03/2019,Agency Placements,Childrens Services
ACTION ON HEARING LOSS,"2,460.00", 15/03/2019,Services Private Contractor,Health and Adult Services
ACTION ON HEARING LOSS,"2,460.00", 15/03/2019,Services Private Contractor,Health and Adult Services
